,Disease ID,Disease Name,Gene ID
4867,C0005586,bipolar disorder,84628
4868,C0005586,bipolar disorder,84952
4869,C0005586,bipolar disorder,8650
4870,C0005586,bipolar disorder,8722
4871,C0005586,bipolar disorder,994
4872,C0242350,erectile dysfunction,116443
4873,C0242350,erectile dysfunction,1906
4874,C0242350,erectile dysfunction,1909
4875,C0242350,erectile dysfunction,4846
4876,C0242350,erectile dysfunction,5617
4877,C0242350,erectile dysfunction,596
4878,C0242350,erectile dysfunction,598
4879,C0242350,erectile dysfunction,6462
4880,C0242350,erectile dysfunction,7422
4881,C0242350,erectile dysfunction,7432
5274,C0027404,narcolepsy,100216484
5275,C0027404,narcolepsy,100302514
5276,C0027404,narcolepsy,100918
5277,C0027404,narcolepsy,1120
5278,C0027404,narcolepsy,1375
5279,C0027404,narcolepsy,1512
5280,C0027404,narcolepsy,22891
5281,C0027404,narcolepsy,3060
5282,C0027404,narcolepsy,3062
5283,C0027404,narcolepsy,3119
5284,C0027404,narcolepsy,3123
5285,C0027404,narcolepsy,386593
5286,C0027404,narcolepsy,4340
5287,C0027404,narcolepsy,494446
5288,C0027404,narcolepsy,5032
5289,C0027404,narcolepsy,5179
5290,C0027404,narcolepsy,56342
5291,C0027404,narcolepsy,6863
5292,C0027404,narcolepsy,692229
5293,C0027404,narcolepsy,692312
5294,C0027404,narcolepsy,6955
5295,C0027404,narcolepsy,6957
5296,C0027404,narcolepsy,7200
5297,C0027404,narcolepsy,7292
5298,C0027404,narcolepsy,8835
5320,C0001418,adenocarcinoma,10232
5321,C0001418,adenocarcinoma,10266
5322,C0001418,adenocarcinoma,1028
5323,C0001418,adenocarcinoma,1029
5324,C0001418,adenocarcinoma,11186
5325,C0001418,adenocarcinoma,1152
5326,C0001418,adenocarcinoma,143187
5327,C0001418,adenocarcinoma,1490
5328,C0001418,adenocarcinoma,1499
5329,C0001418,adenocarcinoma,1548
5330,C0001418,adenocarcinoma,1571
5331,C0001418,adenocarcinoma,1588
5332,C0001418,adenocarcinoma,1592
5333,C0001418,adenocarcinoma,1612
5334,C0001418,adenocarcinoma,1636
5335,C0001418,adenocarcinoma,1786
5336,C0001418,adenocarcinoma,1938
5337,C0001418,adenocarcinoma,1950
5338,C0001418,adenocarcinoma,1956
5339,C0001418,adenocarcinoma,2023
5340,C0001418,adenocarcinoma,2064
5341,C0001418,adenocarcinoma,2099
5342,C0001418,adenocarcinoma,2100
5343,C0001418,adenocarcinoma,2202
5344,C0001418,adenocarcinoma,2254
5345,C0001418,adenocarcinoma,2475
5346,C0001418,adenocarcinoma,25
5347,C0001418,adenocarcinoma,2520
5348,C0001418,adenocarcinoma,2543
5349,C0001418,adenocarcinoma,2878
5350,C0001418,adenocarcinoma,2886
5351,C0001418,adenocarcinoma,29108
5352,C0001418,adenocarcinoma,3206
5353,C0001418,adenocarcinoma,324
5354,C0001418,adenocarcinoma,3312
5355,C0001418,adenocarcinoma,3329
5356,C0001418,adenocarcinoma,335
5357,C0001418,adenocarcinoma,3399
5358,C0001418,adenocarcinoma,3439
5359,C0001418,adenocarcinoma,348
5360,C0001418,adenocarcinoma,3553
5361,C0001418,adenocarcinoma,3576
5362,C0001418,adenocarcinoma,3791
5363,C0001418,adenocarcinoma,3845
5364,C0001418,adenocarcinoma,3856
5365,C0001418,adenocarcinoma,4233
5366,C0001418,adenocarcinoma,4288
5367,C0001418,adenocarcinoma,4297
5368,C0001418,adenocarcinoma,4323
5369,C0001418,adenocarcinoma,4354
5370,C0001418,adenocarcinoma,4583
5371,C0001418,adenocarcinoma,4790
5372,C0001418,adenocarcinoma,4846
5373,C0001418,adenocarcinoma,4878
5374,C0001418,adenocarcinoma,4968
5375,C0001418,adenocarcinoma,5074
5376,C0001418,adenocarcinoma,5111
5377,C0001418,adenocarcinoma,51196
5378,C0001418,adenocarcinoma,51292
5379,C0001418,adenocarcinoma,51738
5380,C0001418,adenocarcinoma,5223
5381,C0001418,adenocarcinoma,5241
5382,C0001418,adenocarcinoma,5245
5383,C0001418,adenocarcinoma,5265
5384,C0001418,adenocarcinoma,5290
5385,C0001418,adenocarcinoma,5328
5386,C0001418,adenocarcinoma,54474
5387,C0001418,adenocarcinoma,5468
5388,C0001418,adenocarcinoma,5587
5389,C0001418,adenocarcinoma,5617
5390,C0001418,adenocarcinoma,56287
5391,C0001418,adenocarcinoma,563
5392,C0001418,adenocarcinoma,5728
5393,C0001418,adenocarcinoma,5731
5394,C0001418,adenocarcinoma,5743
5395,C0001418,adenocarcinoma,58508
5396,C0001418,adenocarcinoma,5915
5397,C0001418,adenocarcinoma,59340
5398,C0001418,adenocarcinoma,596
5399,C0001418,adenocarcinoma,6091
5400,C0001418,adenocarcinoma,634
5401,C0001418,adenocarcinoma,6599
5402,C0001418,adenocarcinoma,6648
5403,C0001418,adenocarcinoma,6696
5404,C0001418,adenocarcinoma,6774
5405,C0001418,adenocarcinoma,6776
5406,C0001418,adenocarcinoma,6794
5407,C0001418,adenocarcinoma,6847
5408,C0001418,adenocarcinoma,6934
5409,C0001418,adenocarcinoma,7040
5410,C0001418,adenocarcinoma,7124
5411,C0001418,adenocarcinoma,7157
5412,C0001418,adenocarcinoma,7170
5413,C0001418,adenocarcinoma,7306
5414,C0001418,adenocarcinoma,7367
5415,C0001418,adenocarcinoma,759
5416,C0001418,adenocarcinoma,760
5417,C0001418,adenocarcinoma,780
5418,C0001418,adenocarcinoma,79633
5419,C0001418,adenocarcinoma,8202
5420,C0001418,adenocarcinoma,8289
5421,C0001418,adenocarcinoma,841
5422,C0001418,adenocarcinoma,8626
5423,C0001418,adenocarcinoma,864
5424,C0001418,adenocarcinoma,8797
5425,C0001418,adenocarcinoma,8856
5426,C0001418,adenocarcinoma,8991
5427,C0001418,adenocarcinoma,9420
5687,C0023343,leprosy,100499166
5688,C0023343,leprosy,1016
5689,C0023343,leprosy,101928661
5690,C0023343,leprosy,102723878
5691,C0023343,leprosy,10981
5692,C0023343,leprosy,114134
5693,C0023343,leprosy,124460
5694,C0023343,leprosy,1327
5695,C0023343,leprosy,135138
5696,C0023343,leprosy,144811
5697,C0023343,leprosy,149233
5698,C0023343,leprosy,283234
5699,C0023343,leprosy,400757
5700,C0023343,leprosy,4049
5701,C0023343,leprosy,50514
5702,C0023343,leprosy,5071
5703,C0023343,leprosy,55509
5704,C0023343,leprosy,6556
5705,C0023343,leprosy,7096
5706,C0023343,leprosy,7097
5707,C0023343,leprosy,79747
5708,C0023343,leprosy,81861
5709,C0023343,leprosy,8767
5710,C0023343,leprosy,8778
5711,C0023343,leprosy,9173
5712,C0023343,leprosy,9966
5713,C0027051,myocardial infarction,100048912
5714,C0027051,myocardial infarction,10019
5715,C0027051,myocardial infarction,100233226
5716,C0027051,myocardial infarction,10891
5717,C0027051,myocardial infarction,1152
5718,C0027051,myocardial infarction,1158
5719,C0027051,myocardial infarction,134
5720,C0027051,myocardial infarction,1385
5721,C0027051,myocardial infarction,1390
5722,C0027051,myocardial infarction,140
5723,C0027051,myocardial infarction,153090
5724,C0027051,myocardial infarction,1636
5725,C0027051,myocardial infarction,1649
5726,C0027051,myocardial infarction,183
5727,C0027051,myocardial infarction,1952
5728,C0027051,myocardial infarction,2056
5729,C0027051,myocardial infarction,2099
5730,C0027051,myocardial infarction,2147
5731,C0027051,myocardial infarction,2153
5732,C0027051,myocardial infarction,2162
5733,C0027051,myocardial infarction,221458
5734,C0027051,myocardial infarction,221692
5735,C0027051,myocardial infarction,23228
5736,C0027051,myocardial infarction,2626
5737,C0027051,myocardial infarction,2678
5738,C0027051,myocardial infarction,2729
5739,C0027051,myocardial infarction,2730
5740,C0027051,myocardial infarction,2932
5741,C0027051,myocardial infarction,3240
5742,C0027051,myocardial infarction,3291
5743,C0027051,myocardial infarction,3309
5744,C0027051,myocardial infarction,3383
5745,C0027051,myocardial infarction,3440
5746,C0027051,myocardial infarction,348
5747,C0027051,myocardial infarction,3553
5748,C0027051,myocardial infarction,3557
5749,C0027051,myocardial infarction,3569
5750,C0027051,myocardial infarction,3586
5751,C0027051,myocardial infarction,3690
5752,C0027051,myocardial infarction,375056
5753,C0027051,myocardial infarction,3816
5754,C0027051,myocardial infarction,3939
5755,C0027051,myocardial infarction,3957
5756,C0027051,myocardial infarction,4049
5757,C0027051,myocardial infarction,4306
5758,C0027051,myocardial infarction,4313
5759,C0027051,myocardial infarction,4318
5760,C0027051,myocardial infarction,440823
5761,C0027051,myocardial infarction,4625
5762,C0027051,myocardial infarction,472
5763,C0027051,myocardial infarction,4843
5764,C0027051,myocardial infarction,4846
5765,C0027051,myocardial infarction,4878
5766,C0027051,myocardial infarction,4973
5767,C0027051,myocardial infarction,5069
